0.18351917118368197,3,6,5,4,4,0,0
0.7913534243816363,5,5,5,4,3,0,0
0.3668794093632738,2,6,5,4,5,0,0
0.17048519388658076,2,6,5,4,4,0,0
1.0381095517565397,3,6,5,4,4,0,0
0.6476861177373696,3,6,5,4,4,0,0
0.6251404474866208,2,6,5,4,5,0,0
0.2166955090597731,2,6,5,4,5,0,0
-0.07492244359631195,3,6,5,4,4,0,0
0.3052853021604969,2,6,5,4,5,0,0
-0.0677597164675942,2,6,5,4,5,0,0
0.689081485236872,2,6,5,4,4,0,0
0.5367187023104515,2,6,5,4,5,0,0
0.5986155312835686,2,6,5,4,5,0,0
0.058987138452984346,2,6,5,4,5,0,0
0.516074770018982,2,6,5,4,5,0,0
1.024923391306624,3,6,5,4,4,0,0
0.39987878657459824,2,6,5,4,5,0,0
0.7153279177540549,2,6,5,4,4,0,0
-0.19125101511128212,2,6,5,4,5,0,0
0.15801389914137043,3,6,5,4,4,0,0
0.2922023735448582,2,6,5,4,5,0,0
-0.03189852884782414,3,6,5,4,4,0,0
0.44268200845403977,2,6,5,4,5,0,0
0.05548172945791606,3,6,5,4,4,0,0
0.18499438814805652,3,6,5,4,4,0,0
0.0947962178596984,2,6,5,4,4,0,0
0.3411571749149448,4,5,5,4,4,0,0
0.7215194033790544,2,6,5,4,5,0,0
1.1047158774906334,2,6,5,4,5,0,0
0.7363957948900486,3,6,5,4,4,0,0
1.5267588496777085,3,6,5,4,4,0,0
0.4329355106357016,2,6,5,4,5,0,0
-0.29853581291879916,2,6,5,4,5,0,0
0.0696393702619406,3,6,5,4,4,0,0
0.4510331588344214,3,6,5,4,4,0,0
0.9097629429485301,3,6,5,4,4,0,0
0.6969352678127733,3,5,5,4,4,0,0
0.6811340773414314,3,6,5,4,4,0,0
0.6872763410523834,3,6,5,4,4,0,0
1.048898071974415,4,5,5,4,4,0,0
0.6354071349822238,2,6,5,4,5,0,0
0.16393295114380935,2,6,5,4,5,0,0
0.3949917374300328,3,6,5,4,4,0,0
0.6570059892699275,2,6,5,4,5,0,0
0.2267014760634744,2,6,5,4,5,0,0
0.7771187490055831,2,6,5,4,5,0,0
0.962309616310393,3,6,5,4,4,0,0
1.1906327919913118,2,6,5,4,5,0,0
0.06914503460659373,3,6,5,4,4,0,0
0.25738388496388576,2,6,5,4,5,0,0
0.3520509874251909,2,6,5,4,5,0,0
-0.12414024462664845,2,6,5,4,5,0,0
0.18098806797712705,2,6,5,4,5,0,0
0.23383274515908975,3,6,5,4,4,0,0
0.8747721617320527,4,5,5,4,4,0,0
0.4829045512364674,2,6,5,4,5,0,0
-0.04882664878149178,2,6,5,4,5,0,0
0.8618915371272649,2,6,5,4,5,0,0
1.3625282097018276,2,6,5,4,5,0,0
0.1827943158623323,2,6,5,4,5,0,0
1.0730209141203217,2,6,5,4,5,0,0
0.8103721037482904,2,6,5,4,5,0,0
0.7247302070912568,4,5,5,4,4,0,0
0.48896102804027286,2,6,5,4,5,0,0
-0.2915675309071142,2,6,5,4,5,0,0
0.9701126279936959,2,6,5,4,5,0,0
1.026635807881932,3,6,5,4,4,0,0
0.4080768358508965,2,6,5,4,5,0,0
1.3711402659761291,2,6,5,4,5,0,0
0.217419102881962,2,6,5,4,5,0,0
0.23955562306891315,3,6,5,4,4,0,0
0.1632021955321322,3,6,5,4,4,0,0
0.3928960077574765,3,6,5,4,4,0,0
0.4886388387398985,5,5,5,4,3,0,0
-0.11760347612260616,2,6,5,4,5,0,0
0.9179344764839676,3,6,5,4,4,0,0
0.4822376126527577,2,6,5,4,5,0,0
0.0874286010328548,3,6,5,4,4,0,0
0.1602041509219268,2,6,5,4,5,0,0
0.9517505359243963,2,6,5,4,5,0,0
0.6659393993810296,2,6,5,4,5,0,0
0.5991960119479633,2,6,5,4,5,0,0
0.10139926107890004,3,6,5,4,4,0,0
0.8312960320801779,4,5,5,4,4,0,0
1.2027918041736745,4,5,5,4,4,0,0
0.9129082871517743,5,5,5,4,3,0,0
0.42811956280233393,3,6,5,4,4,0,0
0.23127597660558205,2,6,5,4,5,0,0
1.1274960301790946,3,6,5,4,4,0,0
1.1432016832788214,2,6,5,4,5,0,0
-0.20461943772821214,2,6,5,4,5,0,0
0.7740663998053899,2,6,5,4,5,0,0
0.7488331309784878,2,6,5,4,5,0,0
-0.09206153085128481,2,6,5,4,5,0,0
0.866192051694515,2,6,5,4,5,0,0
-0.02607989494525756,2,6,5,4,5,0,0
1.0616847468676325,2,6,5,4,5,0,0
0.31529883661786506,2,6,5,4,5,0,0
0.8541565127084519,3,6,5,4,4,0,0
